Order ID,Order Date,Customer ID,Customer Name,Region,City,Age,Gender,Product ID,Product Name,Category,Quantity,Unit Price,Discount,Revenue,Profit,Payment Mode,Delivery Days
ORD-005601,2024-04-20,CUST-0292,Sai Pillai,West,Surat,51,Other,PROD-0039,Cookbook,Books,5,22.32,0.05,106.02,10.6,Credit Card,
ORD-005602,2024-09-18,CUST-0033,Isha Nair,West,Goa,28,Female,PROD-0018,Sports Socks (3-Pack),Clothing,1,13.94,0.05,13.24,1.32,Credit Card,12
ORD-005603,2025-08-02,CUST-0507,Vihaan Lee,East,Guwahati,49,Male,PROD-0021,Coffee Maker,Home & Kitchen,3,62.05,0.0,186.15,18.62,UPI,9
ORD-005604,2024-03-07,CUST-0553,Lucas Jones,Central,Raipur,55,Male,PROD-0047,Tennis Racket,Sports,1,61.92,0.2,49.54,4.95,Debit Card,
ORD-005605,2024-07-08,CUST-0479,James Miller,North,Amritsar,32,Other,PROD-0022,Blender,Home & Kitchen,4,46.5,0.25,139.5,13.95,COD,15
ORD-005606,2024-08-23,CUST-0633,Ashley King,South,Chennai,18,Female,PROD-0048,Swimming Goggles,Sports,1,16.81,0.0,16.81,1.68,Debit Card,
ORD-005607,2024-01-14,CUST-0750,Arjun Thompson,Central,Indore,39,Other,PROD-0043,Resistance Bands,Sports,3,22.74,0.05,64.81,6.48,COD,
ORD-005608,2025-03-07,CUST-0072,Ashley Gupta,East,Ranchi,53,Male,PROD-0031,Python Programming,Books,2,22.63,0.05,43.0,4.3,UPI,15
ORD-005609,2025-06-24,CUST-0036,Linda Rodriguez,Central,Raipur,25,Male,PROD-0041,Yoga Mat,Sports,4,42.7,0.1,153.72,15.37,Credit Card,9
ORD-005610,2025-04-27,CUST-0559,Matthew Lee,Central,Indore,53,Male,PROD-0024,Non-Stick Pan,Home & Kitchen,1,32.73,0.05,31.09,3.11,UPI,8
ORD-005611,2024-05-14,CUST-0484,Jennifer Mehta,South,Coimbatore,49,Male,PROD-0028,Cutting Board,Home & Kitchen,5,11.96,0.05,56.81,5.68,Wallet,2
ORD-005612,2024-02-03,CUST-0400,Vihaan White,West,Ahmedabad,59,Other,PROD-0007,Keyboard Mechanical,Electronics,4,97.82,0.0,391.28,39.13,Wallet,1
ORD-005613,2024-05-27,CUST-0752,Anthony Malhotra,South,Coimbatore,29,Female,PROD-0023,Toaster,Home & Kitchen,1,31.12,0.05,29.56,2.96,COD,
ORD-005614,2025-07-03,CUST-0068,Nisha Thomas,West,Ahmedabad,21,Male,PROD-0021,Coffee Maker,Home & Kitchen,2,62.05,0.25,93.07,9.31,Wallet,1
ORD-005615,2025-03-15,CUST-0575,Donald Mehta,East,Patna,36,Other,PROD-0025,Knife Set,Home & Kitchen,4,68.52,0.2,219.26,21.93,Credit Card,
ORD-005616,2025-04-22,CUST-0555,Nikhil Lopez,Central,Bhopal,61,Male,PROD-0034,Web Development,Books,1,44.41,0.0,44.41,4.44,Net Banking,6
ORD-005617,2024-11-09,CUST-0305,Neha Mehta,South,Coimbatore,69,Male,PROD-0034,Web Development,Books,1,44.41,0.0,44.41,4.44,UPI,13
ORD-005618,2024-06-27,CUST-0421,Nancy Harris,South,Hyderabad,38,Female,PROD-0048,Swimming Goggles,Sports,2,16.81,0.05,31.94,3.19,UPI,13
ORD-005619,2024-08-21,CUST-0099,Suresh Shah,Central,Raipur,21,Other,PROD-0038,History Of Ai,Books,5,15.71,0.05,74.62,7.46,Debit Card,
ORD-005620,2025-10-22,CUST-0194,William Harris,North,Jaipur,61,Other,PROD-0018,Sports Socks (3-Pack),Clothing,4,13.94,0.2,44.61,4.46,UPI,2
ORD-005621,2024-06-12,CUST-0185,Manoj Sharma,East,Patna,55,Other,PROD-0037,Fiction Novel,Books,3,12.83,0.15,32.72,3.27,Wallet,8
ORD-005622,2025-09-11,CUST-0465,Reyansh Williams,West,Goa,38,Other,PROD-0006,Webcam Hd,Electronics,1,72.22,0.05,68.61,6.86,Wallet,
ORD-005623,2024-02-29,CUST-0422,Ayaan Wright,North,Amritsar,32,Other,PROD-0008,Monitor Stand,Electronics,4,53.18,0.05,202.08,20.21,Debit Card,4
ORD-005624,2025-07-07,CUST-0690,Ashley Jones,North,Lucknow,68,Other,PROD-0041,Yoga Mat,Sports,2,42.7,0.05,81.13,8.11,Net Banking,11
ORD-005625,2024-06-18,CUST-0682,Aarav Robinson,Central,Raipur,67,Other,PROD-0046,Basketball,Sports,2,39.63,0.15,67.37,6.74,Debit Card,
ORD-005626,2025-04-28,CUST-0060,Nikhil Martinez,East,Kolkata,18,Female,PROD-0037,Fiction Novel,Books,1,12.83,0.15,10.91,1.09,UPI,14
ORD-005627,2025-02-28,CUST-0050,David Sharma,West,Ahmedabad,68,Female,PROD-0004,Portable Charger,Electronics,2,42.05,0.0,84.1,8.41,COD,11
ORD-005628,2025-02-08,CUST-0789,Priya Gupta,East,Patna,69,Other,PROD-0018,Sports Socks (3-Pack),Clothing,2,13.94,0.05,26.49,2.65,Credit Card,6
ORD-005629,2024-07-05,CUST-0427,Manoj Desai,North,Jaipur,28,Other,PROD-0034,Web Development,Books,2,44.41,0.2,71.06,7.11,UPI,
ORD-005630,2025-06-17,CUST-0759,Sandra Malhotra,West,Mumbai,27,Male,PROD-0024,Non-Stick Pan,Home & Kitchen,3,32.73,0.15,83.46,8.35,COD,
ORD-005631,2024-01-27,CUST-0467,Donald Anderson,South,Chennai,37,Other,PROD-0013,Hoodie,Clothing,2,50.64,0.1,91.15,9.12,Credit Card,11
ORD-005632,2024-05-03,CUST-0596,Riya Kumar,Central,Jabalpur,18,Other,PROD-0002,Bluetooth Headphones,Electronics,1,92.28,0.0,92.28,9.23,Credit Card,11
ORD-005633,2025-05-25,CUST-0508,Jennifer Martin,West,Surat,29,Other,PROD-0029,Dish Rack,Home & Kitchen,5,28.32,0.0,141.6,14.16,Wallet,
ORD-005634,2024-01-16,CUST-0451,Ananya Lewis,Central,Indore,59,Female,PROD-0049,Cycling Gloves,Sports,1,31.15,0.1,28.04,2.8,Debit Card,15
ORD-005635,2024-12-03,CUST-0779,Vivaan Malhotra,West,Mumbai,60,Other,PROD-0004,Portable Charger,Electronics,1,42.05,0.1,37.84,3.78,Net Banking,14
ORD-005636,2024-11-21,CUST-0289,Sai Rodriguez,Central,Indore,38,Other,PROD-0029,Dish Rack,Home & Kitchen,1,28.32,0.05,26.9,2.69,Debit Card,3
ORD-005637,2024-10-27,CUST-0799,Sai Kumar,East,Patna,18,Other,PROD-0029,Dish Rack,Home & Kitchen,5,28.32,0.15,120.36,12.04,UPI,
ORD-005638,2025-01-01,CUST-0501,Arjun Shah,East,Kolkata,31,Other,PROD-0008,Monitor Stand,Electronics,4,53.18,0.2,170.18,17.02,Credit Card,4
ORD-005639,2025-05-10,CUST-0332,Jennifer Moore,East,Bhubaneswar,67,Other,PROD-0048,Swimming Goggles,Sports,3,16.81,0.0,50.43,5.04,COD,9
ORD-005640,2024-03-24,CUST-0153,Sunita Reddy,Central,Raipur,56,Other,PROD-0028,Cutting Board,Home & Kitchen,2,11.96,0.15,20.33,2.03,Credit Card,1
ORD-005641,2024-02-19,CUST-0327,Ananya Hernandez,East,Kolkata,51,Other,PROD-0010,External Ssd 1Tb,Electronics,2,77.83,0.15,132.31,13.23,Net Banking,11
ORD-005642,2025-05-19,CUST-0702,Ananya Anderson,North,Jaipur,68,Female,PROD-0031,Python Programming,Books,2,22.63,0.1,40.73,4.07,Wallet,11
ORD-005643,2025-04-04,CUST-0775,Arjun Jones,East,Ranchi,57,Male,PROD-0033,Machine Learning Guide,Books,2,42.63,0.1,76.73,7.67,Credit Card,6
ORD-005644,2025-06-11,CUST-0447,Kavita Thompson,North,Delhi,45,Female,PROD-0039,Cookbook,Books,2,22.32,0.05,42.41,4.24,Wallet,13
ORD-005645,2025-11-05,CUST-0597,Amit Rodriguez,East,Bhubaneswar,58,Other,PROD-0017,Casual Shorts,Clothing,2,29.07,0.0,58.14,5.81,Credit Card,2
ORD-005646,2025-07-25,CUST-0113,Vihaan Jones,East,Guwahati,64,Male,PROD-0001,Wireless Mouse,Electronics,4,45.68,0.25,137.04,13.7,Debit Card,13
ORD-005647,2025-09-25,CUST-0081,Susan Lewis,Central,Nagpur,19,Male,PROD-0015,Formal Shirt,Clothing,1,57.36,0.05,54.49,5.45,Wallet,10
ORD-005648,2025-02-23,CUST-0790,James Davis,North,Delhi,66,Male,PROD-0027,Storage Containers,Home & Kitchen,2,35.05,0.0,70.1,7.01,Credit Card,9
ORD-005649,2025-04-21,CUST-0539,William Martinez,Central,Jabalpur,27,Female,PROD-0033,Machine Learning Guide,Books,4,42.63,0.15,144.94,14.49,Net Banking,
ORD-005650,2024-03-20,CUST-0023,Joseph White,North,Lucknow,42,Other,PROD-0027,Storage Containers,Home & Kitchen,1,35.05,0.1,31.54,3.15,Credit Card,6
ORD-005651,2025-09-16,CUST-0462,Mary Pillai,East,Bhubaneswar,60,Other,PROD-0023,Toaster,Home & Kitchen,2,31.12,0.1,56.02,5.6,COD,13
ORD-005652,2025-07-14,CUST-0164,Noah Chopra,West,Mumbai,47,Other,PROD-0027,Storage Containers,Home & Kitchen,1,35.05,0.0,35.05,3.51,UPI,5
ORD-005653,2025-06-13,CUST-0315,Robert Verma,West,Mumbai,43,Other,PROD-0014,Running Shoes,Clothing,1,41.04,0.0,41.04,4.1,UPI,
ORD-005654,2024-02-27,CUST-0705,Karen Gupta,East,Guwahati,47,Female,PROD-0021,Coffee Maker,Home & Kitchen,2,62.05,0.25,93.07,9.31,Net Banking,
ORD-005655,2025-01-21,CUST-0464,Isabella Allen,South,Kochi,53,Female,PROD-0007,Keyboard Mechanical,Electronics,2,97.82,0.15,166.29,16.63,Wallet,
ORD-005656,2024-07-18,CUST-0253,Anthony Kulkarni,South,Kochi,32,Male,PROD-0021,Coffee Maker,Home & Kitchen,2,62.05,0.0,124.1,12.41,Wallet,
ORD-005657,2024-07-25,CUST-0520,Sarah Bhat,West,Ahmedabad,48,Male,PROD-0005,Smartwatch,Electronics,2,158.2,0.15,268.94,26.89,Wallet,1
ORD-005658,2024-10-23,CUST-0209,Reyansh White,West,Ahmedabad,67,Male,PROD-0036,Self-Help Guide,Books,3,10.26,0.05,29.24,2.92,Credit Card,8
ORD-005659,2025-06-21,CUST-0136,Patricia Bhat,Central,Nagpur,53,Male,PROD-0026,Water Bottle,Home & Kitchen,3,17.56,0.1,47.41,4.74,Net Banking,
ORD-005660,2025-03-31,CUST-0664,Robert Jackson,Central,Nagpur,42,Female,PROD-0009,Laptop Stand,Electronics,1,59.55,0.1,53.59,5.36,Wallet,2
ORD-005661,2025-10-21,CUST-0225,Neha Miller,North,Lucknow,57,Female,PROD-0020,Scarf,Clothing,3,33.28,0.05,94.85,9.49,Net Banking,
ORD-005662,2025-10-01,CUST-0045,Patricia Joshi,South,Chennai,30,Other,PROD-0007,Keyboard Mechanical,Electronics,1,97.82,0.0,97.82,9.78,Net Banking,
ORD-005663,2024-05-06,CUST-0135,Mary Shah,West,Pune,40,Female,PROD-0017,Casual Shorts,Clothing,1,29.07,0.0,29.07,2.91,COD,13
ORD-005664,2025-04-11,CUST-0143,Rajesh Rao,North,Chandigarh,38,Male,PROD-0050,Gym Bag,Sports,1,52.65,0.0,52.65,5.27,COD,12
ORD-005665,2025-03-22,CUST-0267,Anjali Gupta,South,Kochi,56,Male,PROD-0027,Storage Containers,Home & Kitchen,2,35.05,0.15,59.58,5.96,COD,14
ORD-005666,2025-08-16,CUST-0257,Manoj Verma,South,Hyderabad,62,Female,PROD-0003,Usb-C Hub,Electronics,1,61.28,0.1,55.15,5.52,Net Banking,11
ORD-005667,2024-11-02,CUST-0274,Jessica Chopra,North,Lucknow,19,Female,PROD-0038,History Of Ai,Books,4,15.71,0.0,62.84,6.28,Credit Card,7
ORD-005668,2025-07-19,CUST-0164,Noah Chopra,West,Mumbai,47,Other,PROD-0006,Webcam Hd,Electronics,3,72.22,0.0,216.66,21.67,Net Banking,
ORD-005669,2024-12-26,CUST-0443,Aanya Lewis,South,Coimbatore,49,Male,PROD-0041,Yoga Mat,Sports,4,42.7,0.0,170.8,17.08,Wallet,14
ORD-005670,2024-03-07,CUST-0686,Amit Lee,North,Jaipur,46,Male,PROD-0009,Laptop Stand,Electronics,1,59.55,0.0,59.55,5.96,COD,
ORD-005671,2024-09-04,CUST-0086,Pooja Brown,West,Mumbai,60,Female,PROD-0016,Winter Jacket,Clothing,2,125.83,0.05,239.08,23.91,COD,
ORD-005672,2024-06-12,CUST-0719,Sara Jackson,North,Jaipur,52,Female,PROD-0004,Portable Charger,Electronics,1,42.05,0.15,35.74,3.57,Net Banking,
ORD-005673,2024-01-17,CUST-0444,Margaret Rodriguez,North,Lucknow,26,Other,PROD-0032,Data Science Handbook,Books,3,42.44,0.0,127.32,12.73,Wallet,13
ORD-005674,2025-10-19,CUST-0079,Meena Rao,North,Chandigarh,43,Female,PROD-0014,Running Shoes,Clothing,4,41.04,0.0,164.16,16.42,Debit Card,
ORD-005675,2025-08-27,CUST-0194,William Harris,North,Jaipur,61,Other,PROD-0027,Storage Containers,Home & Kitchen,2,35.05,0.15,59.58,5.96,COD,14
ORD-005676,2025-05-07,CUST-0145,Nancy Bhat,Central,Jabalpur,56,Female,PROD-0032,Data Science Handbook,Books,2,42.44,0.05,80.64,8.06,Debit Card,5
ORD-005677,2025-08-09,CUST-0297,Ananya Thompson,South,Hyderabad,37,Other,PROD-0022,Blender,Home & Kitchen,2,46.5,0.25,69.75,6.98,COD,14
ORD-005678,2025-04-12,CUST-0779,Vivaan Malhotra,West,Mumbai,60,Other,PROD-0028,Cutting Board,Home & Kitchen,2,11.96,0.05,22.72,2.27,Net Banking,
ORD-005679,2025-07-10,CUST-0044,Reyansh Lewis,North,Delhi,43,Other,PROD-0017,Casual Shorts,Clothing,1,29.07,0.1,26.16,2.62,Net Banking,8
ORD-005680,2024-10-20,CUST-0093,Amit Clark,North,Jaipur,50,Other,PROD-0025,Knife Set,Home & Kitchen,5,68.52,0.1,308.34,30.83,COD,5
ORD-005681,2024-06-26,CUST-0193,Neha Kumar,West,Ahmedabad,39,Other,PROD-0038,History Of Ai,Books,1,15.71,0.2,12.57,1.26,Credit Card,8
ORD-005682,2025-01-15,CUST-0318,Pari Gupta,East,Guwahati,62,Male,PROD-0011,Cotton T-Shirt,Clothing,2,30.65,0.1,55.17,5.52,Net Banking,12
ORD-005683,2024-03-31,CUST-0119,Aditya Allen,Central,Bhopal,40,Male,PROD-0011,Cotton T-Shirt,Clothing,1,30.65,0.05,29.12,2.91,Credit Card,9
ORD-005684,2025-09-25,CUST-0390,Elizabeth Thomas,West,Goa,35,Other,PROD-0036,Self-Help Guide,Books,1,10.26,0.0,10.26,1.03,COD,
ORD-005685,2024-11-23,CUST-0486,Reyansh King,North,Lucknow,26,Other,PROD-0041,Yoga Mat,Sports,2,42.7,0.1,76.86,7.69,COD,3
ORD-005686,2025-05-06,CUST-0581,Charles Taylor,East,Ranchi,18,Other,PROD-0035,Business Strategy,Books,1,33.11,0.0,33.11,3.31,UPI,
ORD-005687,2024-11-03,CUST-0622,Betty Jackson,South,Hyderabad,28,Female,PROD-0037,Fiction Novel,Books,1,12.83,0.05,12.19,1.22,Wallet,10
ORD-005688,2024-10-29,CUST-0318,Pari Gupta,East,Guwahati,62,Male,PROD-0033,Machine Learning Guide,Books,1,42.63,0.05,40.5,4.05,Credit Card,
ORD-005689,2024-10-03,CUST-0069,Joseph Bhat,North,Delhi,39,Male,PROD-0034,Web Development,Books,2,44.41,0.15,75.5,7.55,Credit Card,8
ORD-005690,2025-07-06,CUST-0433,John Malhotra,Central,Jabalpur,18,Female,PROD-0007,Keyboard Mechanical,Electronics,3,97.82,0.1,264.11,26.41,UPI,
ORD-005691,2025-12-08,CUST-0503,Noah Pillai,Central,Raipur,61,Other,PROD-0016,Winter Jacket,Clothing,2,125.83,0.0,251.66,25.17,Credit Card,4
ORD-005692,2024-02-07,CUST-0702,Ananya Anderson,North,Jaipur,68,Female,PROD-0029,Dish Rack,Home & Kitchen,1,28.32,0.1,25.49,2.55,Debit Card,
ORD-005693,2024-02-17,CUST-0141,Linda Anderson,Central,Jabalpur,40,Female,PROD-0026,Water Bottle,Home & Kitchen,1,17.56,0.0,17.56,1.76,COD,5
ORD-005694,2024-04-24,CUST-0520,Sarah Bhat,West,Ahmedabad,48,Male,PROD-0021,Coffee Maker,Home & Kitchen,5,62.05,0.1,279.23,27.92,UPI,6
ORD-005695,2025-01-09,CUST-0063,Linda Chopra,South,Kochi,52,Other,PROD-0045,Football,Sports,5,29.05,0.0,145.25,14.53,Wallet,1
ORD-005696,2024-04-05,CUST-0244,Anthony White,West,Mumbai,68,Other,PROD-0021,Coffee Maker,Home & Kitchen,2,62.05,0.0,124.1,12.41,Credit Card,8
ORD-005697,2025-06-17,CUST-0078,Daniel Rao,South,Kochi,40,Female,PROD-0047,Tennis Racket,Sports,1,61.92,0.0,61.92,6.19,Wallet,10
ORD-005698,2024-05-07,CUST-0552,Nisha Clark,West,Goa,58,Female,PROD-0016,Winter Jacket,Clothing,3,125.83,0.0,377.49,37.75,Wallet,14
ORD-005699,2025-05-17,CUST-0127,Nikhil Lewis,Central,Bhopal,68,Other,PROD-0047,Tennis Racket,Sports,4,61.92,0.1,222.91,22.29,Credit Card,15
ORD-005700,2025-01-30,CUST-0057,Lucas Gupta,Central,Bhopal,44,Other,PROD-0032,Data Science Handbook,Books,1,42.44,0.15,36.07,3.61,Wallet,9
ORD-005701,2025-05-13,CUST-0259,Susan Kumar,South,Bangalore,23,Other,PROD-0014,Running Shoes,Clothing,1,41.04,0.0,41.04,4.1,Wallet,1
ORD-005702,2025-08-30,CUST-0219,Nisha Thompson,West,Ahmedabad,24,Other,PROD-0021,Coffee Maker,Home & Kitchen,1,62.05,0.25,46.54,4.65,UPI,5
ORD-005703,2025-03-09,CUST-0493,Deepak Desai,Central,Jabalpur,34,Female,PROD-0012,Denim Jeans,Clothing,4,82.97,0.0,331.88,33.19,COD,15
ORD-005704,2024-08-29,CUST-0254,Robert Martin,East,Kolkata,66,Female,PROD-0042,Dumbbells (Pair),Sports,1,77.78,0.05,73.89,7.39,Wallet,11
ORD-005705,2025-04-01,CUST-0689,Jessica Mehta,West,Surat,42,Female,PROD-0014,Running Shoes,Clothing,1,41.04,0.0,41.04,4.1,Wallet,7
ORD-005706,2025-11-18,CUST-0363,Richard Jackson,North,Chandigarh,38,Other,PROD-0034,Web Development,Books,1,44.41,0.1,39.97,4.0,Credit Card,14
ORD-005707,2025-06-11,CUST-0639,Ananya Thompson,North,Amritsar,26,Other,PROD-0033,Machine Learning Guide,Books,3,42.63,0.1,115.1,11.51,Credit Card,
ORD-005708,2024-05-26,CUST-0736,Diya Chopra,North,Lucknow,21,Male,PROD-0048,Swimming Goggles,Sports,2,16.81,0.25,25.21,2.52,Wallet,12
ORD-005709,2025-09-05,CUST-0146,Myra Desai,East,Bhubaneswar,41,Male,PROD-0018,Sports Socks (3-Pack),Clothing,1,13.94,0.15,11.85,1.19,COD,4
ORD-005710,2025-06-04,CUST-0505,Robert Singh,North,Lucknow,32,Male,PROD-0024,Non-Stick Pan,Home & Kitchen,1,32.73,0.05,31.09,3.11,COD,3
ORD-005711,2025-07-14,CUST-0226,Divya Gupta,East,Bhubaneswar,46,Female,PROD-0038,History Of Ai,Books,2,15.71,0.0,31.42,3.14,COD,14
ORD-005712,2025-06-30,CUST-0181,Neha Taylor,East,Ranchi,63,Female,PROD-0040,Travel Guide,Books,1,22.38,0.05,21.26,2.13,UPI,14
ORD-005713,2024-10-17,CUST-0352,James Harris,East,Bhubaneswar,25,Male,PROD-0018,Sports Socks (3-Pack),Clothing,3,13.94,0.1,37.64,3.76,COD,12
ORD-005714,2025-03-14,CUST-0662,Jessica Desai,Central,Indore,58,Other,PROD-0030,Tea Kettle,Home & Kitchen,4,40.05,0.05,152.19,15.22,Debit Card,
ORD-005715,2025-06-29,CUST-0168,Sophia Thompson,North,Jaipur,54,Male,PROD-0015,Formal Shirt,Clothing,1,57.36,0.15,48.76,4.88,UPI,4
ORD-005716,2024-08-12,CUST-0381,Reyansh Chopra,West,Goa,44,Male,PROD-0045,Football,Sports,2,29.05,0.1,52.29,5.23,Debit Card,9
ORD-005717,2025-02-02,CUST-0609,Sai Singh,West,Goa,36,Other,PROD-0013,Hoodie,Clothing,5,50.64,0.0,253.2,25.32,Net Banking,4
ORD-005718,2025-09-22,CUST-0259,Susan Kumar,South,Bangalore,23,Other,PROD-0023,Toaster,Home & Kitchen,4,31.12,0.1,112.03,11.2,Net Banking,8
ORD-005719,2025-05-05,CUST-0036,Linda Rodriguez,Central,Raipur,25,Male,PROD-0023,Toaster,Home & Kitchen,2,31.12,0.15,52.9,5.29,Credit Card,6
ORD-005720,2024-08-19,CUST-0668,Manoj Moore,North,Chandigarh,54,Female,PROD-0035,Business Strategy,Books,1,33.11,0.0,33.11,3.31,Wallet,6
ORD-005721,2024-12-09,CUST-0670,Jennifer Thompson,North,Jaipur,54,Other,PROD-0024,Non-Stick Pan,Home & Kitchen,1,32.73,0.0,32.73,3.27,COD,
ORD-005722,2024-09-05,CUST-0313,Ananya King,South,Hyderabad,46,Other,PROD-0008,Monitor Stand,Electronics,3,53.18,0.0,159.54,15.95,UPI,
ORD-005723,2025-11-08,CUST-0086,Pooja Brown,West,Mumbai,60,Female,PROD-0005,Smartwatch,Electronics,4,158.2,0.05,601.16,60.12,Wallet,1
ORD-005724,2025-04-11,CUST-0671,Riya Jackson,South,Kochi,52,Female,PROD-0009,Laptop Stand,Electronics,1,59.55,0.0,59.55,5.96,Debit Card,14
ORD-005725,2025-02-10,CUST-0130,Sara Davis,East,Guwahati,63,Male,PROD-0041,Yoga Mat,Sports,2,42.7,0.25,64.05,6.41,Net Banking,
ORD-005726,2025-03-07,CUST-0645,Donald Williams,South,Kochi,37,Female,PROD-0036,Self-Help Guide,Books,2,10.26,0.1,18.47,1.85,Credit Card,1
ORD-005727,2025-07-10,CUST-0640,William Kumar,Central,Jabalpur,21,Female,PROD-0040,Travel Guide,Books,5,22.38,0.15,95.11,9.51,Net Banking,
ORD-005728,2025-04-08,CUST-0234,Aanya Clark,North,Chandigarh,18,Female,PROD-0039,Cookbook,Books,3,22.32,0.05,63.61,6.36,Credit Card,7
ORD-005729,2025-08-10,CUST-0590,Anjali Young,South,Kochi,59,Male,PROD-0011,Cotton T-Shirt,Clothing,2,30.65,0.15,52.1,5.21,Credit Card,
ORD-005730,2024-11-08,CUST-0089,Rohit Miller,West,Pune,57,Other,PROD-0002,Bluetooth Headphones,Electronics,1,92.28,0.2,73.82,7.38,Wallet,
ORD-005731,2025-08-05,CUST-0213,Mary Allen,West,Pune,30,Male,PROD-0034,Web Development,Books,4,44.41,0.05,168.76,16.88,UPI,3
ORD-005732,2024-10-23,CUST-0195,David Smith,West,Goa,20,Other,PROD-0009,Laptop Stand,Electronics,2,59.55,0.05,113.14,11.31,COD,
ORD-005733,2024-05-08,CUST-0763,Vikram King,South,Coimbatore,66,Male,PROD-0026,Water Bottle,Home & Kitchen,1,17.56,0.1,15.8,1.58,Debit Card,12
ORD-005734,2024-11-26,CUST-0744,Linda Martin,Central,Jabalpur,36,Female,PROD-0049,Cycling Gloves,Sports,1,31.15,0.05,29.59,2.96,Debit Card,
ORD-005735,2025-02-05,CUST-0207,Deepak Jones,Central,Nagpur,54,Female,PROD-0011,Cotton T-Shirt,Clothing,1,30.65,0.1,27.59,2.76,COD,
ORD-005736,2024-11-12,CUST-0073,Sarah Nair,North,Jaipur,41,Male,PROD-0007,Keyboard Mechanical,Electronics,2,97.82,0.05,185.86,18.59,Credit Card,
ORD-005737,2024-10-27,CUST-0076,Richard Verma,South,Hyderabad,68,Female,PROD-0022,Blender,Home & Kitchen,1,46.5,0.1,41.85,4.19,Wallet,
ORD-005738,2024-12-07,CUST-0794,Elizabeth Robinson,West,Surat,59,Male,PROD-0043,Resistance Bands,Sports,3,22.74,0.2,54.58,5.46,Debit Card,
ORD-005739,2025-09-01,CUST-0197,Sarah Joshi,North,Lucknow,28,Other,PROD-0040,Travel Guide,Books,2,22.38,0.05,42.52,4.25,COD,9
ORD-005740,2025-04-11,CUST-0020,Donald Menon,Central,Raipur,55,Female,PROD-0004,Portable Charger,Electronics,2,42.05,0.0,84.1,8.41,Net Banking,4
ORD-005741,2025-06-28,CUST-0042,Daniel Miller,South,Bangalore,24,Other,PROD-0048,Swimming Goggles,Sports,1,16.81,0.05,15.97,1.6,Debit Card,14
ORD-005742,2025-09-26,CUST-0577,Ayaan Bhat,South,Chennai,33,Male,PROD-0006,Webcam Hd,Electronics,1,72.22,0.25,54.16,5.42,Credit Card,4
ORD-005743,2025-11-06,CUST-0374,Vihaan Taylor,Central,Nagpur,59,Female,PROD-0014,Running Shoes,Clothing,2,41.04,0.05,77.98,7.8,Debit Card,
ORD-005744,2024-11-14,CUST-0104,Divya Wright,Central,Raipur,58,Male,PROD-0049,Cycling Gloves,Sports,1,31.15,0.1,28.04,2.8,Wallet,
ORD-005745,2024-05-28,CUST-0279,Rohit Wright,East,Patna,64,Other,PROD-0011,Cotton T-Shirt,Clothing,2,30.65,0.15,52.1,5.21,Net Banking,12
ORD-005746,2025-09-28,CUST-0035,Pooja Walker,East,Guwahati,60,Other,PROD-0049,Cycling Gloves,Sports,1,31.15,0.1,28.04,2.8,COD,3
ORD-005747,2024-06-24,CUST-0639,Ananya Thompson,North,Amritsar,26,Other,PROD-0041,Yoga Mat,Sports,4,42.7,0.1,153.72,15.37,Wallet,3
ORD-005748,2024-04-11,CUST-0097,Sophia Desai,West,Surat,43,Male,PROD-0003,Usb-C Hub,Electronics,1,61.28,0.05,58.22,5.82,Credit Card,15
ORD-005749,2025-07-30,CUST-0764,Matthew King,North,Chandigarh,57,Female,PROD-0039,Cookbook,Books,2,22.32,0.05,42.41,4.24,Wallet,11
ORD-005750,2025-11-20,CUST-0656,Reyansh Mehta,Central,Raipur,70,Other,PROD-0010,External Ssd 1Tb,Electronics,2,77.83,0.1,140.09,14.01,Net Banking,
ORD-005751,2024-09-03,CUST-0690,Ashley Jones,North,Lucknow,68,Other,PROD-0026,Water Bottle,Home & Kitchen,3,17.56,0.05,50.05,5.01,UPI,1
ORD-005752,2025-12-26,CUST-0343,Swati Malhotra,West,Goa,63,Female,PROD-0013,Hoodie,Clothing,1,50.64,0.1,45.58,4.56,UPI,
ORD-005753,2024-09-01,CUST-0143,Rajesh Rao,North,Chandigarh,38,Male,PROD-0009,Laptop Stand,Electronics,4,59.55,0.05,226.29,22.63,Net Banking,8
ORD-005754,2024-01-14,CUST-0795,Aanya Nair,North,Chandigarh,24,Female,PROD-0045,Football,Sports,1,29.05,0.1,26.14,2.61,Debit Card,7
ORD-005755,2025-01-16,CUST-0234,Aanya Clark,North,Chandigarh,18,Female,PROD-0009,Laptop Stand,Electronics,5,59.55,0.05,282.86,28.29,UPI,10
ORD-005756,2025-11-12,CUST-0266,Aanya Chopra,Central,Raipur,51,Other,PROD-0033,Machine Learning Guide,Books,1,42.63,0.05,40.5,4.05,Debit Card,12
ORD-005757,2024-03-24,CUST-0426,Ashley Hernandez,West,Pune,50,Female,PROD-0001,Wireless Mouse,Electronics,3,45.68,0.0,137.04,13.7,Wallet,12
ORD-005758,2025-05-11,CUST-0729,Krishna Malhotra,Central,Raipur,26,Other,PROD-0025,Knife Set,Home & Kitchen,1,68.52,0.0,68.52,6.85,Wallet,8
ORD-005759,2024-09-03,CUST-0324,Aditya Lee,Central,Jabalpur,33,Other,PROD-0031,Python Programming,Books,1,22.63,0.0,22.63,2.26,Net Banking,4
